Date,Product_ID,Category,Size,Color,Units_Sold,Stock_On_Hand,Restock_Quantity,Store_Location,Return_Flag,Price,Season
2023-06-20,P7593,Tops,S,White,18,15,36,Delhi,0,1669.35,Summer
2023-06-20,P4785,Jackets,M,Black,2,92,0,Mumbai,1,557.01,Festive
2023-06-20,P1019,Shirts,M,White,15,12,19,Hyderabad,0,1323.95,Winter
2023-06-20,P5951,Dresses,XL,Black,7,75,0,Mumbai,0,1424.35,Monsoon
2023-06-20,P8724,Tops,L,Blue,19,85,0,Delhi,0,1546.64,Festive
2023-06-20,P5431,Dresses,M,White,15,24,0,Delhi,1,1021.56,Festive
2023-06-21,P9198,Jackets,XL,White,10,4,32,Hyderabad,1,1396.25,Festive
2023-06-21,P5289,Jackets,XL,Green,14,2,6,Delhi,1,924.12,Festive
2023-06-21,P3093,Jackets,XL,Blue,5,96,0,Delhi,1,1923.13,Summer
2023-06-21,P9091,Shirts,L,Blue,3,1,22,Mumbai,1,1337.97,Monsoon
2023-06-21,P7100,Shirts,L,Blue,9,86,0,Delhi,1,400.39,Festive
2023-06-21,P1422,Jeans,M,White,15,89,0,Delhi,1,1363.5,Monsoon
2023-06-21,P7543,Jeans,M,Green,12,40,0,Hyderabad,1,1974.17,Monsoon
2023-06-21,P2212,Tops,L,White,1,22,0,Hyderabad,0,681.14,Festive
2023-06-22,P9692,Jackets,L,Blue,0,11,25,Delhi,0,1395.05,Summer
2023-06-22,P2609,Jackets,S,Red,20,3,43,Hyderabad,1,841.13,Monsoon
2023-06-22,P2626,Dresses,S,Black,13,2,49,Mumbai,0,574.03,Monsoon
2023-06-22,P6493,Jackets,S,White,9,92,0,Delhi,1,852.33,Monsoon
2023-06-22,P7427,Jeans,L,Green,13,65,0,Mumbai,1,965.31,Monsoon
2023-06-22,P9731,Shirts,XL,Green,2,74,0,Mumbai,0,1420.61,Summer
2023-06-22,P4235,Dresses,M,White,16,59,0,Delhi,1,1554.63,Monsoon
2023-06-22,P5373,Dresses,XL,Green,9,61,0,Hyderabad,1,1199.69,Summer
2023-06-22,P5872,Jeans,M,Blue,1,34,0,Hyderabad,0,1202.64,Festive
2023-06-22,P8587,Dresses,S,Black,3,86,0,Hyderabad,0,711.44,Winter
2023-06-22,P6402,Jeans,S,White,20,62,0,Delhi,1,1487.0,Festive
2023-06-22,P8875,Dresses,M,White,14,89,0,Hyderabad,1,1557.22,Summer
2023-06-22,P4582,Jackets,XL,White,1,27,0,Hyderabad,1,674.84,Monsoon
2023-06-23,P2178,Tops,S,Black,19,11,42,Delhi,0,1749.27,Winter
2023-06-23,P5074,Jackets,S,Black,10,33,0,Delhi,1,1370.04,Monsoon
2023-06-23,P2111,Tops,M,Red,11,80,0,Hyderabad,0,1299.09,Winter
2023-06-23,P7288,Shirts,M,Red,18,69,0,Hyderabad,1,670.86,Summer
2023-06-23,P4308,Jackets,M,Green,1,27,0,Hyderabad,0,1649.64,Winter
2023-06-23,P2506,Shirts,M,White,8,3,25,Hyderabad,0,1721.63,Summer
2023-06-23,P5854,Dresses,M,Green,1,19,47,Delhi,0,1924.17,Monsoon
2023-06-23,P2446,Shirts,XL,Black,20,27,0,Delhi,1,534.52,Winter
2023-06-24,P1344,Tops,M,Blue,1,71,0,Mumbai,0,1501.92,Summer
2023-06-24,P2778,Jeans,M,White,16,24,0,Hyderabad,0,991.45,Winter
2023-06-24,P6382,Jackets,L,Green,9,6,21,Mumbai,0,1071.53,Winter
2023-06-24,P6275,Jeans,XL,Black,7,75,0,Hyderabad,1,764.21,Summer
2023-06-24,P6755,Tops,S,Blue,14,7,30,Hyderabad,0,1955.57,Monsoon
2023-06-24,P1899,Jackets,XL,Blue,6,58,0,Mumbai,1,433.85,Festive
2023-06-24,P8103,Jeans,S,Green,18,43,0,Mumbai,1,1323.71,Winter
2023-06-24,P7712,Jeans,XL,Black,16,20,0,Delhi,1,850.43,Festive
2023-06-24,P1760,Dresses,M,Red,3,12,39,Hyderabad,0,1078.44,Festive
2023-06-24,P4631,Jackets,XL,Blue,18,51,0,Mumbai,0,901.97,Monsoon
2023-06-24,P4070,Jackets,XL,Red,14,99,0,Mumbai,1,1991.63,Festive
2023-06-25,P5711,Dresses,L,White,19,79,0,Mumbai,0,847.73,Monsoon
2023-06-25,P8595,Jeans,L,Green,12,68,0,Hyderabad,1,1567.06,Winter
2023-06-25,P2337,Shirts,L,Black,20,42,0,Hyderabad,0,1635.5,Winter
2023-06-25,P4372,Dresses,L,Black,5,99,0,Mumbai,0,1930.25,Festive
2023-06-25,P1676,Shirts,S,Blue,12,67,0,Hyderabad,0,1949.77,Winter
2023-06-25,P9184,Jeans,M,Black,14,91,0,Hyderabad,0,1117.82,Winter
2023-06-25,P4352,Shirts,S,White,6,19,27,Delhi,0,1532.9,Monsoon
2023-06-25,P9078,Dresses,XL,White,5,40,0,Hyderabad,0,1247.23,Festive
2023-06-25,P7854,Tops,XL,Black,5,86,0,Delhi,0,1889.09,Winter
2023-06-25,P8372,Tops,XL,Red,3,34,0,Mumbai,0,1192.08,Winter
2023-06-26,P8231,Dresses,M,White,2,53,0,Hyderabad,1,1179.34,Monsoon
2023-06-26,P9639,Tops,L,Blue,10,39,0,Hyderabad,1,388.19,Summer
2023-06-26,P4355,Shirts,M,Red,16,18,24,Delhi,0,973.5,Monsoon
2023-06-26,P5022,Shirts,L,Black,2,68,0,Hyderabad,0,926.04,Summer
2023-06-26,P2201,Jeans,M,White,4,80,0,Mumbai,1,729.2,Winter
2023-06-26,P5952,Shirts,XL,Black,17,72,0,Hyderabad,1,929.1,Summer
2023-06-26,P7247,Jackets,L,Red,18,29,0,Mumbai,1,1692.58,Summer
2023-06-26,P1125,Tops,S,White,0,39,0,Mumbai,0,696.19,Summer
2023-06-26,P2717,Jeans,XL,White,19,22,0,Delhi,1,1200.95,Winter
2023-06-27,P3309,Dresses,XL,Green,18,77,0,Delhi,1,1604.85,Monsoon
2023-06-27,P9584,Tops,XL,Green,20,98,0,Delhi,0,1905.36,Winter
2023-06-27,P9051,Jackets,M,Red,12,34,0,Mumbai,0,643.08,Summer
2023-06-27,P6517,Jackets,M,Green,11,30,0,Mumbai,0,1948.85,Winter
2023-06-27,P5190,Shirts,XL,Blue,19,75,0,Mumbai,0,1041.12,Winter
2023-06-27,P2706,Dresses,M,Green,11,73,0,Hyderabad,1,1017.17,Monsoon
2023-06-27,P9230,Jackets,L,White,18,88,0,Hyderabad,0,1870.52,Winter
2023-06-27,P5528,Jackets,L,White,2,18,49,Delhi,0,409.62,Festive
2023-06-27,P4502,Jeans,M,White,12,36,0,Hyderabad,1,1388.31,Summer
2023-06-27,P4772,Shirts,M,Red,10,18,23,Mumbai,1,1258.84,Festive
2023-06-27,P2300,Jeans,L,White,14,28,0,Hyderabad,1,994.37,Monsoon
2023-06-27,P3120,Tops,M,Red,12,69,0,Hyderabad,1,986.09,Monsoon
2023-06-27,P6277,Shirts,M,Green,20,32,0,Delhi,0,1997.81,Winter
2023-06-27,P6032,Shirts,M,Blue,19,21,0,Hyderabad,1,1399.45,Monsoon
2023-06-28,P5409,Shirts,L,Blue,14,18,33,Delhi,0,1870.1,Festive
2023-06-28,P6326,Shirts,M,White,12,91,0,Hyderabad,1,727.89,Monsoon
2023-06-28,P3224,Jeans,S,Red,14,15,46,Mumbai,1,1619.81,Monsoon
2023-06-28,P6089,Dresses,XL,Black,13,45,0,Hyderabad,0,1357.6,Monsoon
2023-06-28,P5431,Shirts,S,White,1,27,0,Delhi,0,1567.25,Summer
2023-06-28,P5017,Dresses,M,Black,18,34,0,Hyderabad,1,504.16,Monsoon
2023-06-28,P3300,Jackets,S,Blue,5,4,41,Delhi,1,1737.79,Summer
2023-06-28,P2042,Jeans,S,White,0,99,0,Hyderabad,0,1914.6,Summer
2023-06-28,P5486,Shirts,M,Red,3,16,45,Mumbai,0,1982.07,Festive
2023-06-28,P6692,Jackets,L,Black,5,0,33,Delhi,1,1811.53,Summer
2023-06-28,P3808,Shirts,M,White,11,48,0,Mumbai,0,1839.58,Winter
2023-06-28,P4506,Jeans,S,Black,6,61,0,Mumbai,0,418.85,Monsoon
2023-06-28,P5651,Jeans,M,Black,15,82,0,Mumbai,1,1916.84,Summer
2023-06-29,P2795,Dresses,M,Black,0,68,0,Mumbai,0,1955.57,Festive
2023-06-29,P2022,Jackets,S,Blue,0,78,0,Mumbai,0,1707.38,Monsoon
2023-06-29,P2999,Shirts,M,White,6,90,0,Hyderabad,0,1323.18,Winter
2023-06-29,P4921,Dresses,XL,White,1,34,0,Mumbai,1,1271.49,Summer
2023-06-29,P2701,Jeans,M,Blue,19,79,0,Delhi,1,1925.15,Winter
2023-06-29,P5079,Dresses,L,Green,11,60,0,Mumbai,0,673.87,Festive
2023-06-29,P9028,Jackets,M,Black,12,20,0,Mumbai,0,492.18,Summer
2023-06-29,P2849,Jeans,S,Black,16,30,0,Hyderabad,1,941.55,Monsoon
2023-06-29,P1185,Jackets,L,White,10,96,0,Mumbai,1,1238.06,Winter
2023-06-30,P2031,Jackets,S,Red,5,32,0,Delhi,0,548.11,Summer
2023-06-30,P9741,Shirts,XL,Black,16,46,0,Mumbai,0,793.44,Monsoon
2023-06-30,P9764,Dresses,M,Green,20,98,0,Delhi,0,1266.1,Monsoon
2023-06-30,P3155,Tops,S,Green,20,79,0,Delhi,0,1649.84,Summer
2023-06-30,P1640,Jackets,S,Red,13,54,0,Mumbai,1,830.22,Festive
2023-06-30,P8047,Jeans,XL,Red,15,10,12,Delhi,0,688.22,Summer
2023-06-30,P4125,Tops,S,White,13,83,0,Hyderabad,1,1070.01,Monsoon
2023-07-01,P3786,Jackets,L,Green,4,56,0,Mumbai,0,619.79,Monsoon
2023-07-01,P2875,Dresses,L,White,17,31,0,Delhi,1,1373.26,Monsoon
2023-07-01,P3856,Shirts,S,Green,2,32,0,Hyderabad,1,1486.41,Summer
2023-07-01,P5496,Tops,S,Black,14,84,0,Mumbai,1,1927.36,Festive
2023-07-01,P7800,Jackets,S,Green,7,54,0,Hyderabad,0,1679.01,Summer
2023-07-01,P7407,Jeans,S,White,20,7,49,Hyderabad,0,480.72,Monsoon
2023-07-01,P4359,Shirts,S,White,10,1,37,Delhi,1,1009.98,Festive
2023-07-01,P8434,Tops,M,White,11,24,0,Hyderabad,0,1891.36,Festive
2023-07-02,P4366,Jackets,S,Green,11,29,0,Delhi,1,1423.43,Festive
2023-07-02,P5132,Shirts,S,Black,9,94,0,Hyderabad,0,1062.61,Winter
2023-07-02,P7975,Jeans,XL,Green,18,81,0,Delhi,1,1341.23,Winter
2023-07-02,P2941,Dresses,S,Blue,2,66,0,Delhi,1,777.74,Winter
2023-07-02,P6972,Jeans,M,Green,6,65,0,Hyderabad,0,872.7,Monsoon
2023-07-02,P2142,Jackets,S,Black,16,54,0,Mumbai,0,579.01,Monsoon
2023-07-02,P4738,Shirts,M,Black,19,28,0,Delhi,0,1274.28,Winter
2023-07-02,P7704,Tops,L,Black,12,88,0,Hyderabad,1,1954.38,Winter
2023-07-02,P8231,Shirts,S,Green,19,20,0,Hyderabad,1,1582.37,Monsoon
2023-07-02,P9153,Tops,S,Blue,18,65,0,Delhi,0,597.24,Monsoon
2023-07-03,P5834,Jackets,M,Red,18,36,0,Mumbai,0,1432.15,Festive
2023-07-03,P7455,Shirts,M,Red,16,77,0,Delhi,1,1998.16,Summer
2023-07-03,P8557,Jackets,XL,Red,17,71,0,Mumbai,0,379.87,Monsoon
2023-07-03,P6253,Jeans,XL,Black,12,99,0,Delhi,0,1197.83,Monsoon
2023-07-03,P6356,Jeans,L,Black,14,1,24,Mumbai,0,1967.15,Winter
2023-07-03,P3860,Shirts,M,White,5,50,0,Delhi,1,670.45,Winter
2023-07-03,P4186,Tops,S,Blue,4,93,0,Delhi,1,1802.04,Festive
2023-07-03,P6780,Jackets,S,Green,17,89,0,Hyderabad,1,1324.07,Winter
2023-07-04,P9797,Jackets,L,Green,6,95,0,Mumbai,1,1891.58,Monsoon
2023-07-04,P9094,Dresses,S,Green,15,40,0,Delhi,0,1274.59,Winter
2023-07-04,P5783,Dresses,XL,Green,8,27,0,Delhi,0,850.06,Monsoon
2023-07-04,P7435,Shirts,XL,Blue,14,5,49,Delhi,0,504.1,Monsoon
2023-07-04,P9784,Dresses,XL,Green,18,31,0,Delhi,0,1519.74,Monsoon
2023-07-04,P3437,Jackets,M,Red,7,91,0,Mumbai,0,1796.37,Festive
2023-07-04,P7326,Shirts,S,Blue,0,74,0,Delhi,0,1802.65,Winter
2023-07-04,P1997,Dresses,XL,Red,20,7,39,Hyderabad,0,1181.85,Summer
2023-07-04,P1953,Tops,M,Green,1,86,0,Mumbai,0,722.06,Winter
2023-07-04,P1115,Jackets,L,Green,12,40,0,Mumbai,0,1318.16,Winter
2023-07-04,P7804,Dresses,XL,White,17,13,0,Mumbai,1,680.3,Monsoon
2023-07-04,P2875,Jeans,XL,Red,4,20,0,Delhi,1,576.07,Summer
2023-07-04,P5703,Dresses,M,Black,17,90,0,Delhi,1,985.57,Summer
2023-07-04,P4706,Jeans,S,Blue,0,16,8,Mumbai,0,1215.87,Festive
2023-07-05,P7353,Jackets,XL,Red,11,36,0,Hyderabad,1,1636.81,Monsoon
2023-07-05,P2148,Dresses,S,Red,19,21,0,Hyderabad,0,1722.71,Festive
2023-07-05,P6357,Tops,XL,Green,2,100,0,Mumbai,1,1523.23,Monsoon
2023-07-05,P5055,Jeans,XL,Blue,1,84,0,Mumbai,1,371.23,Summer
2023-07-05,P8717,Shirts,M,Blue,8,65,0,Delhi,0,433.0,Festive
2023-07-05,P6720,Jackets,L,Blue,17,52,0,Delhi,0,790.88,Summer
2023-07-05,P1308,Shirts,XL,Blue,4,10,36,Hyderabad,0,1904.72,Summer
2023-07-06,P9459,Tops,L,Black,7,43,0,Hyderabad,0,1984.62,Monsoon
2023-07-06,P2986,Shirts,L,White,8,94,0,Delhi,0,1909.93,Winter
2023-07-06,P9761,Shirts,S,White,9,30,0,Mumbai,0,1659.92,Winter
2023-07-06,P6364,Dresses,S,Blue,7,49,0,Hyderabad,1,696.56,Festive
2023-07-06,P7404,Jeans,L,Green,13,98,0,Mumbai,0,430.24,Festive
2023-07-06,P5541,Tops,S,Green,12,79,0,Hyderabad,0,1713.67,Monsoon
2023-07-06,P2743,Tops,L,Red,16,48,0,Delhi,0,355.51,Summer
2023-07-06,P1506,Jackets,XL,Red,12,60,0,Delhi,1,857.21,Monsoon
2023-07-06,P6555,Tops,XL,Blue,0,63,0,Mumbai,0,1239.56,Festive
2023-07-06,P4970,Dresses,L,Green,14,12,10,Hyderabad,1,889.31,Winter
2023-07-06,P6454,Tops,XL,Green,15,66,0,Mumbai,1,1997.6,Summer
2023-07-06,P3204,Jackets,L,Green,19,72,0,Hyderabad,1,526.73,Winter
2023-07-06,P8984,Jeans,L,Black,5,79,0,Delhi,1,900.96,Festive
2023-07-07,P6430,Tops,XL,Black,16,94,0,Delhi,1,380.26,Festive
2023-07-07,P9160,Dresses,XL,Blue,6,8,37,Delhi,0,618.82,Festive
2023-07-07,P1613,Jackets,XL,Green,16,40,0,Mumbai,1,1610.57,Festive
2023-07-07,P3114,Tops,S,Green,17,7,43,Delhi,1,1051.18,Summer
2023-07-07,P1207,Jeans,XL,Green,1,61,0,Mumbai,1,1987.68,Winter
2023-07-07,P4112,Jackets,L,Black,2,43,0,Mumbai,0,924.57,Monsoon
2023-07-07,P1701,Jackets,S,Black,8,41,0,Mumbai,0,1321.74,Summer
2023-07-07,P8511,Jackets,L,White,2,77,0,Delhi,0,1833.63,Monsoon
2023-07-07,P9726,Dresses,M,Red,0,10,30,Hyderabad,0,820.44,Monsoon
2023-07-08,P6028,Shirts,XL,White,17,76,0,Mumbai,1,1316.71,Summer
2023-07-08,P4752,Jackets,L,Green,16,82,0,Delhi,0,1790.95,Summer
2023-07-08,P9625,Tops,S,Red,15,78,0,Hyderabad,0,1109.95,Festive
2023-07-08,P4099,Dresses,L,White,5,65,0,Hyderabad,0,597.56,Festive
2023-07-08,P6505,Jackets,M,Red,11,67,0,Mumbai,1,553.67,Monsoon
2023-07-08,P1290,Jackets,S,Black,3,31,0,Delhi,1,852.82,Monsoon
2023-07-08,P6976,Jackets,M,White,14,77,0,Delhi,0,1634.77,Monsoon
2023-07-08,P2982,Jeans,S,Green,18,45,0,Mumbai,0,1026.29,Summer
2023-07-08,P2413,Jackets,L,Black,13,44,0,Delhi,0,1440.57,Monsoon
2023-07-08,P8482,Jeans,XL,Blue,9,12,46,Mumbai,0,1309.06,Summer
2023-07-08,P8622,Tops,M,Blue,11,97,0,Delhi,1,1503.71,Summer
2023-07-08,P8383,Shirts,L,Red,1,31,0,Hyderabad,1,457.41,Summer
2023-07-08,P6312,Shirts,S,White,0,91,0,Mumbai,0,1866.0,Summer
2023-07-09,P6099,Shirts,M,White,2,57,0,Mumbai,0,458.61,Monsoon
2023-07-09,P5881,Dresses,M,Green,1,15,50,Delhi,0,1520.87,Summer
2023-07-09,P6476,Jeans,XL,Blue,3,33,0,Mumbai,0,1978.54,Monsoon
2023-07-09,P9897,Dresses,S,Red,10,77,0,Hyderabad,1,1731.94,Summer
2023-07-09,P2362,Jackets,M,Red,6,30,0,Mumbai,1,1276.79,Festive
2023-07-09,P5967,Tops,S,Green,11,87,0,Mumbai,0,1084.16,Monsoon
2023-07-09,P1322,Shirts,M,Blue,17,45,0,Delhi,0,301.37,Summer
2023-07-09,P3249,Jackets,XL,Red,13,70,0,Hyderabad,1,1543.6,Winter
2023-07-09,P6406,Shirts,L,Red,9,35,0,Delhi,0,614.86,Festive
2023-07-09,P8547,Shirts,L,Blue,10,29,0,Mumbai,0,1909.61,Festive
2023-07-09,P2989,Jeans,M,White,12,57,0,Hyderabad,0,899.77,Summer
2023-07-09,P3841,Dresses,XL,Black,9,33,0,Mumbai,1,1271.86,Winter
2023-07-09,P8641,Dresses,S,Red,1,36,0,Hyderabad,1,1715.35,Summer
2023-07-09,P8967,Jackets,XL,Black,1,24,0,Mumbai,1,1068.6,Winter
2023-07-09,P9390,Jeans,L,Green,16,86,0,Delhi,1,1805.04,Winter
2023-07-10,P4120,Jeans,L,Black,17,23,0,Hyderabad,1,446.05,Winter
2023-07-10,P9430,Shirts,L,White,13,80,0,Mumbai,0,692.0,Monsoon
2023-07-10,P4318,Jeans,L,Red,18,35,0,Mumbai,1,369.76,Summer
2023-07-10,P6675,Jackets,S,Green,9,33,0,Mumbai,0,766.94,Winter
2023-07-10,P8585,Shirts,L,Green,17,33,0,Delhi,0,1228.65,Festive
2023-07-10,P5370,Dresses,L,Black,8,46,0,Mumbai,0,1430.31,Monsoon
2023-07-10,P7974,Jackets,M,Blue,2,59,0,Mumbai,0,1988.63,Monsoon
2023-07-11,P1787,Jeans,L,Green,0,86,0,Mumbai,0,1711.39,Summer
2023-07-11,P2676,Jeans,XL,White,11,89,0,Mumbai,0,1973.82,Festive
2023-07-11,P4163,Dresses,XL,Green,12,99,0,Mumbai,1,615.12,Monsoon
2023-07-11,P8940,Tops,XL,White,0,54,0,Hyderabad,0,1559.97,Winter
2023-07-11,P7799,Tops,L,Green,14,6,27,Hyderabad,1,1734.24,Winter
2023-07-11,P2032,Shirts,M,Green,10,83,0,Hyderabad,0,985.38,Summer
2023-07-11,P4655,Shirts,M,Black,16,67,0,Hyderabad,1,318.48,Winter
2023-07-11,P2999,Jeans,M,Black,1,38,0,Delhi,0,1390.1,Winter
2023-07-12,P1165,Dresses,M,Green,13,3,48,Hyderabad,1,1083.77,Winter
2023-07-12,P7536,Dresses,M,Green,2,66,0,Hyderabad,0,1332.61,Festive
2023-07-12,P5129,Dresses,M,Black,3,41,0,Delhi,0,537.04,Winter
2023-07-12,P6800,Jackets,M,Red,11,14,28,Delhi,1,1182.71,Winter
2023-07-12,P2186,Jeans,S,Green,13,44,0,Hyderabad,0,1662.78,Winter
2023-07-12,P2817,Tops,L,Red,9,5,32,Hyderabad,1,382.51,Summer
2023-07-12,P5990,Shirts,XL,Black,3,58,0,Hyderabad,1,1252.88,Summer
2023-07-12,P7728,Dresses,M,Black,16,85,0,Mumbai,0,1621.74,Festive
2023-07-12,P9549,Dresses,S,White,6,11,43,Delhi,1,512.12,Festive
2023-07-12,P9203,Dresses,M,Black,2,62,0,Hyderabad,0,1223.26,Festive
2023-07-12,P9739,Tops,L,White,20,14,1,Delhi,1,1496.73,Winter
2023-07-12,P8091,Dresses,S,Blue,7,71,0,Hyderabad,1,1445.44,Monsoon
2023-07-12,P6057,Jeans,L,Blue,10,32,0,Delhi,0,490.26,Summer
2023-07-12,P4156,Dresses,L,Black,4,16,17,Hyderabad,0,1118.86,Winter
2023-07-12,P5708,Jackets,S,Blue,0,65,0,Hyderabad,0,1643.11,Winter
2023-07-13,P6940,Dresses,M,Red,9,22,0,Hyderabad,0,1962.94,Winter
2023-07-13,P6525,Shirts,L,Red,7,44,0,Mumbai,0,723.4,Festive
2023-07-13,P3994,Jackets,M,Red,16,88,0,Hyderabad,0,843.43,Summer
2023-07-13,P8895,Shirts,XL,Black,19,37,0,Delhi,0,662.4,Festive
2023-07-13,P3033,Dresses,M,White,1,65,0,Hyderabad,1,1955.83,Summer
2023-07-13,P6919,Tops,S,White,19,27,0,Hyderabad,0,1773.26,Summer
2023-07-13,P8172,Shirts,XL,Black,14,15,13,Delhi,1,1114.4,Summer
2023-07-13,P8432,Jackets,S,Black,9,21,0,Hyderabad,0,1558.11,Winter
2023-07-13,P4973,Dresses,L,Red,17,12,5,Delhi,1,1094.44,Summer
2023-07-13,P3169,Tops,XL,Red,5,44,0,Hyderabad,1,1524.05,Summer
2023-07-13,P1407,Jackets,L,Green,8,13,37,Delhi,0,1056.42,Winter
2023-07-14,P3588,Jackets,M,Black,19,96,0,Delhi,0,1412.69,Monsoon
2023-07-14,P6974,Dresses,L,Green,16,33,0,Mumbai,1,1460.53,Summer
2023-07-14,P2035,Jeans,L,Red,7,65,0,Mumbai,1,1907.92,Monsoon
2023-07-14,P2080,Jackets,M,Red,20,32,0,Hyderabad,1,381.67,Winter
2023-07-14,P5271,Jackets,L,Blue,14,70,0,Delhi,0,1773.3,Festive
2023-07-14,P5408,Dresses,M,Blue,4,40,0,Delhi,1,1152.33,Monsoon
2023-07-14,P9528,Jeans,M,Green,4,53,0,Hyderabad,1,333.77,Summer
2023-07-14,P4470,Shirts,XL,Blue,6,23,0,Mumbai,0,1988.36,Winter
2023-07-14,P5844,Jackets,XL,Red,2,15,1,Hyderabad,1,1856.34,Festive
2023-07-14,P8693,Tops,L,Red,17,16,5,Hyderabad,0,768.29,Monsoon
2023-07-14,P5697,Shirts,S,Blue,16,44,0,Delhi,0,1827.51,Festive
2023-07-15,P4443,Dresses,M,White,20,75,0,Hyderabad,1,625.2,Winter
2023-07-15,P9436,Jeans,L,Red,11,88,0,Delhi,0,1159.58,Monsoon
2023-07-15,P4061,Tops,L,Green,15,5,27,Delhi,0,1809.84,Festive
2023-07-15,P2501,Dresses,S,Green,6,1,2,Mumbai,1,407.05,Festive
2023-07-15,P6799,Jeans,M,Red,15,54,0,Delhi,0,784.87,Festive
2023-07-15,P7224,Shirts,XL,Red,11,66,0,Delhi,0,900.0,Monsoon
2023-07-15,P4156,Shirts,S,Black,9,3,40,Mumbai,1,1018.73,Festive
2023-07-16,P5887,Dresses,XL,Red,4,16,40,Delhi,1,775.56,Monsoon
2023-07-16,P2839,Dresses,S,White,8,62,0,Mumbai,1,767.08,Festive
2023-07-16,P8273,Jeans,L,Blue,11,83,0,Mumbai,0,979.66,Winter
2023-07-16,P6282,Jackets,L,Blue,16,7,18,Mumbai,0,1142.21,Summer
2023-07-16,P2679,Shirts,M,White,15,21,0,Delhi,1,451.4,Winter
2023-07-16,P7381,Tops,S,White,14,70,0,Delhi,0,932.89,Festive
2023-07-16,P1150,Dresses,S,Green,0,21,0,Hyderabad,0,889.71,Monsoon
2023-07-16,P2952,Jackets,M,Green,17,48,0,Hyderabad,1,711.64,Summer
2023-07-16,P3307,Shirts,L,White,2,20,0,Mumbai,1,309.44,Monsoon
2023-07-16,P3391,Dresses,XL,Blue,0,67,0,Delhi,0,1309.89,Monsoon
2023-07-16,P2601,Jackets,L,Blue,15,19,1,Hyderabad,0,848.03,Summer
2023-07-16,P3372,Shirts,XL,Red,8,15,46,Hyderabad,1,782.96,Festive
2023-07-16,P8544,Shirts,L,Green,7,16,41,Hyderabad,0,1525.68,Winter
2023-07-16,P5959,Tops,L,Red,8,74,0,Mumbai,0,1544.33,Winter
2023-07-16,P9840,Jackets,M,Green,17,18,17,Delhi,0,1465.97,Winter
2023-07-17,P5031,Tops,S,Red,8,10,6,Hyderabad,0,1950.79,Summer
2023-07-17,P5869,Dresses,S,Blue,13,24,0,Delhi,1,1922.74,Summer
2023-07-17,P7216,Dresses,XL,Black,1,58,0,Hyderabad,0,1039.61,Monsoon
2023-07-17,P2955,Shirts,S,White,18,81,0,Hyderabad,0,698.72,Monsoon
2023-07-17,P3170,Jeans,M,Black,16,53,0,Hyderabad,1,1273.67,Monsoon
2023-07-17,P1892,Tops,S,White,19,95,0,Mumbai,0,446.46,Winter
2023-07-17,P1920,Tops,L,Black,10,18,41,Hyderabad,0,1404.13,Summer
2023-07-17,P6662,Shirts,XL,Red,7,23,0,Mumbai,0,1786.31,Festive
2023-07-17,P9960,Shirts,XL,White,10,86,0,Hyderabad,1,941.23,Monsoon
2023-07-17,P9931,Jackets,M,Black,10,27,0,Delhi,0,1869.47,Winter
2023-07-17,P1569,Tops,L,White,4,33,0,Delhi,0,683.92,Winter
2023-07-18,P7155,Dresses,S,Green,9,13,47,Hyderabad,1,726.28,Winter
2023-07-18,P7373,Shirts,L,White,18,100,0,Mumbai,0,1064.65,Winter
2023-07-18,P6379,Dresses,S,Green,12,66,0,Hyderabad,1,1544.41,Summer
2023-07-18,P1167,Jeans,S,Blue,9,55,0,Delhi,0,892.05,Summer
2023-07-18,P6467,Jackets,XL,Black,13,76,0,Mumbai,0,803.5,Summer
2023-07-18,P3190,Shirts,XL,Blue,17,60,0,Delhi,0,439.78,Summer
2023-07-19,P9615,Jeans,M,White,10,7,49,Hyderabad,1,865.79,Monsoon
2023-07-19,P9494,Tops,S,White,2,66,0,Mumbai,1,664.88,Monsoon
2023-07-19,P7011,Jeans,S,Blue,18,60,0,Mumbai,0,875.75,Monsoon
2023-07-19,P9805,Jeans,XL,White,19,46,0,Delhi,0,587.65,Monsoon
2023-07-19,P4213,Tops,L,Green,5,19,13,Delhi,0,1382.87,Monsoon
2023-07-19,P2253,Jackets,XL,White,12,82,0,Hyderabad,1,988.51,Monsoon
2023-07-19,P7837,Jackets,M,Green,10,7,36,Mumbai,1,646.27,Summer
2023-07-19,P1219,Dresses,S,Blue,13,2,25,Hyderabad,0,314.02,Festive
2023-07-19,P6915,Shirts,XL,Black,15,0,48,Delhi,1,1370.52,Festive
2023-07-19,P1968,Dresses,L,Red,10,64,0,Hyderabad,1,1265.72,Monsoon
2023-07-19,P1836,Shirts,S,Red,15,88,0,Hyderabad,0,1471.04,Summer
2023-07-19,P3001,Dresses,M,Green,3,26,0,Hyderabad,1,1542.21,Festive
2023-07-20,P6634,Shirts,M,Green,8,32,0,Hyderabad,1,1466.27,Winter
2023-07-20,P3209,Dresses,S,Blue,14,9,31,Mumbai,0,614.75,Monsoon
2023-07-20,P9083,Jackets,L,Blue,4,4,34,Hyderabad,0,1610.98,Monsoon
2023-07-20,P5378,Shirts,S,Black,19,72,0,Hyderabad,1,594.49,Festive
2023-07-20,P6179,Dresses,S,White,4,7,33,Delhi,0,1927.29,Summer
2023-07-20,P3825,Dresses,M,White,5,67,0,Hyderabad,1,942.01,Monsoon
